SKU,Description,Name,DisplayName,Available in SNaP,Pricing Formula,Cost,FranchisePrice,RetailPrice,Series,UOM,ProductType,VendorName,VendorItemNum,Type,Thickness,TypeCode,ColorCode,ProfileCode
PM-0000394,Mahogany Impression 4 x 10 3/4,Mahogany Impression 15225,Mahogany Impression 4 x 10 3/4,yes,PM4X10,2.1,4.305,22.590,4X10,SF,PM,SPELLMAN,0,2,0.75,15225,147030,0
PM-0000397,MOCHA CHERRY 3/4,Mocha Cherry,Cafe Mocha (Mocha Cherry),no,PANO750A,1.892,4.087,19.000,,SF,PM,UKNOWN,0,2,0.75,3,147450,0
PM-0000403,NEGOTIATING IN GENEVA 3/4,Negotiating in Geneva,Cozy Cashmere (Negotiating in Geneva),no,PANO750A,1.928,4.124,18.000,,SF,PM,LUMBER,0,2,0.75,2,150200,0
PM-0000404,NEGOTIATING IN GENEVA 4x10 3/4,Negotiating in Geneva 15225,Cozy Cashmere (Negotiating in Geneva),yes,PM4X10,2.1,4.305,22.590,4X10,SF,PM,SPELLMAN,0,2,0.75,15225,150200,0
PM-0000406,NIGHTFALL 3/4,Witchcraft,Tea Kettle (Witchcraft),no,PANO750A,1.809,3.999,19.000,,SF,PM,UKNOWN,0,2,0.75,3,150350,0
PM-0000407,Nightfall 4 x 10 3/4,Nightfall 15225,Nightfall 4 x 10 3/4,yes,PM4X10,1.418,3.589,21.976,4X10,SF,PM,SPELLMAN,0,2,0.75,15225,150350,0
PM-0000409,NUTMEG CHERRY 3/4,Nutmeg Cherry,Nutmeg Cherry,yes,PANO750B,2.108,3.893,22.237,,SF,PM,LUMBER,0,2,0.75,15200,150850,0
PM-0000410,Nutmeg Cherry 4 x 10 3/4,Nutmeg Cherry 15225,Nutmeg Cherry,yes,PM4X10,2.1,4.305,22.59,4X10,SF,PM,SPELLMAN,0,2,0.75,15225,150850,0
PM-0000411,OATMEAL COOKIE 3/4,Oatmeal Cookie 15200,OATMEAL COOKIE 3/4 (Malibu Sands),yes,PANO750B,1.912,3.688,22.061,,SF,PM,UKNOWN,0,2,0.75,15200,151000,0
PM-0000412,Opullent Olmo 3/4,Opullent Olmo 15200,Opullent Olmo 3/4,no,PANO750B,1.895,3.67,22.046,,SF,PM,UKNOWN,0,2,0.75,15200,152000,0
PM-0000413,OXFORD WHITE 3/4,Oxford White,Winter White (Oxford White),yes,OXWH,1.042,2.354,16.000,,SF,PM,SPELLMAN,0,2,0.75,2,110100,0
PM-0000414,OXFORD WHITE 4X10 3/4,Oxford White,Winter White XL (Ox White XL),yes,PM4X10,1.481,3.655,18.000,4X10,SF,PM,UKNOWN,0,2,0.75,9,110100,0
PM-0000415,OXFORD WHITE FORMALD FREE 3/4,Oxford White,Oxford White (Frost),no,PMFF,1.135,4.867,23.072,,SF,PM,UKNOWN,0,2,0.75,15205,110100,0
PM-0000417,PEACH COBBLER 3/4,Peach Cobbler 15200,PEACH COBBLER 3/4 (Apple Fritter),yes,PANO750B,1.919,3.695,22.067,,SF,PM,UKNOWN,0,2,0.75,15200,155000,0
PM-0000420,PEPPERDUST 3/4,Pepperdust,Agreeable Greige (Pepperdust),no,PANO750A,2.01,4.211,18.000,,SF,PM,LUMBER,0,2,0.75,2,156260,0
PM-0000432,SELECT WALNUT 3/4,Select Walnut,Select Walnut,yes,PANO750B,1.992,3.772,22.133,,SF,PM,LUMBER,0,2,0.75,15200,162210,0
PM-0000442,STORM 3/4,Storm,Gunmetal (Storm),no,PANO750A,1.681,3.865,18.000,,SF,PM,LUMBER,0,2,0.75,2,162800,0
PM-0000444,SUNSET 3/4,Sunset 15200,SUNSET 3/4 (Autumn Orchards),no,PANO750B,1.918,3.694,22.066,,SF,PM,UKNOWN,0,2,0.75,15200,162860,0
PM-0000445,Sunset 4 x 10 3/4,Sunset 15225,Sunset 4 x 10 3/4 (Autumn Orchards),no,PM4X10,2.1,4.305,22.59,4X10,SF,PM,SPELLMAN,0,2,0.75,15225,162860,0
PM-0000456,TWILIGHT 3/4,Twilight,Twilight,no,PANO750B,2.011,3.792,22.15,,SF,PM,UKNOWN,0,2,0.75,15200,165950,0
PM-0000461,WEDDING CAKE 3/4,Wedding Cake 15200,Chocolate Swirl (Wedding Cake),yes,PANO750B,1.883,3.657,19.000,,SF,PM,UKNOWN,0,2,0.75,3,174090,0
PM-0000463,WILLOW GREY 3/4,Willow Grey,Overcast (Willow Grey),no,PANO750A,2.057,4.26,18.000,,SF,PM,LUMBER,0,2,0.75,2,174360,0
PM-0000475,OXFORD WHITE 1in TF,Oxford White 1in 18200,Winter White (Oxford White),no,PANO1000,1.216,3.377,19.994,,SF,PM,UKNOWN,0,2,1,18200,110100,0
PM-0000476,OXFORD WHITE 1IN 4 X 10,Oxford White 1in 18201,Winter White XL (Ox White XL),yes,PM4X10,1.481,3.655,18.000,4X10,SF,PM,SPELLMAN,0,2,1,18201,110100,0
PM-0000478,DURA WHITE 1in G2S,Dura White 1in 18200,Duraply White,yes,GRGWD,0.873,1.967,8.429,,SF,PM,SPELLMAN,0,2,1,18200,191010,0
PM-0000482,Looks Likatre 3/4,Looks Likatre,Tallow (Looks Likatre),yes,PANO750A,1.979,4.178,19.000,,SF,PM,UKNOWN,0,2,0.75,3,123060,0
PM-0000486,Trytoo Savatre 3/4,Trytoo Savatre,Cypress (Tryto Savatre),no,PANO750B,1.868,3.641,19.000,,SF,PM,UKNOWN,0,2,0.75,3,123064,0
PM-0000492,Electo Printatre 3/4 4 x 10,Electo Printatre 15225,Electo Printatre 3/4 4 x 10,no,PM4X10,1.667,3.85,22.200,4X10,SF,PM,SPELLMAN,0,2,0.75,15225,123068,0
PM-0000493,LOOKS LIKATRE 3/4 4 X 10,LOOKS LIKATRE 15225,Looks Likatre (Tallow),yes,PM4X10,1.667,3.85,22.200,4X10,SF,PM,SPELLMAN,0,2,0.75,15225,123060,0
PM-0000494,TL Absolute Acajou 3/4,TL Absolute Acajou,Georgia Pecans (Absolute Acajou TL),no,TIMBERLINE750,1.992,4.822,21.000,TIMBERLINE,SF,PM,UKNOWN,0,2,0.75,5,165350,0
PM-0000496,TL Black 3/4,TL Black,Coal Mines (Black TL),yes,TIMBERLINE750,1.781,4.6,20.000,TIMBERLINE,SF,PM,UKNOWN,0,2,0.75,4,165352,0
PM-0000498,TL Looks Likatre 3/4,TL Looks Likatre,Zen Garden (Looks Likatre TL),yes,TIMBERLINE750,2.097,4.932,21.000,TIMBERLINE,SF,PM,UKNOWN,0,2,0.75,5,165354,0
PM-0000499,TL Opto Printatre 3/4,TL Opto Printatre 15150,TL Opto Printatre 3/4 (Vineyard Grapevines),yes,TIMBERLINE750,1.96,4.788,21.204,TIMBERLINE,SF,PM,UKNOWN,0,2,0.75,15150,165355,0
PM-0000501,TL Oxford White 3/4,TL Oxford White,Frosted Forest (Oxford White TL),yes,TIMBERLINE750,1.513,3.689,20.000,TIMBERLINE,SF,PM,UKNOWN,0,2,0.75,4,165357,0
PM-0000502,TL Trytoo Savatre 3/4,TL Trytoo Savatre,Wicked Cypress (Tryto Savatre TL),yes,TIMBERLINE750,2.009,4.839,21.000,TIMBERLINE,SF,PM,UKNOWN,0,2,0.75,5,165358,0
PM-0000509,TL LeaveLikatre 3/4,TL LeaveLikatre 15150,TL LeaveLikatre 3/4,yes,TIMBERLINE750,1.594,4.404,20.875,TIMBERLINE,SF,PM,SPELLMAN,0,2,0.75,15150,165400,0
PM-0000511,TL Looks Likatre 3/4 4 x 10,TL Looks Likatre 15240,Zen Garden (Looks Likatre TL),no,PM4X10,1.72,3.906,22.248,4X10,SF,PM,SPELLMAN,0,2,0.75,15240,165354,0
PM-0000513,Bankers Grey250 1/4,Bankers Grey 20100,Iron Mountain (Bankers Grey),no,PANO250,1.39,3.35,19.971,,SF,PM,SPELLMAN,0,2,0.25,20100,114075,0
PM-0000514,Calypso250 1/4,Calypso250 20100,Birchwood Breeze (Calypso),yes,PANO250,1.443,3.405,20.019,,SF,PM,SPELLMAN,0,2,0.25,20100,117021,0
PM-0000525,SALT Canyon Bleach250 1/4,SALT Canyon Bleach250 10250,S Canyon Bleach,yes,SALT250,3.047,5.509,22.722,SALT,SF,PM,PETERMANLUMBER,GSD23,2,0.25,10250,164010,0
PM-0000538,SALT Maranello250 1/4,SALT Maranello250 10250,S Maranello,yes,SALT250,2.656,7.514,24.440,SALT,SF,PM,PETERMANLUMBER,GS61M,2,0.25,10250,164041,0
PM-0000544,SALT Palisandro Azuro250 1/4,SALT Palisandro Azuro250 10250,S Palisandro Azuro,no,SALT250,2.656,5.099,22.370,SALT,SF,PM,PETERMANLUMBER,GSDF8,2,0.25,10250,164120,0
PM-0000548,SALT Panna250 1/4,SALT Panna250 10250,S Panna,yes,SALT250,2.656,5.099,22.370,SALT,SF,PM,PETERMANLUMBER,GS98R,2,0.25,10250,164150,0
PM-0000553,SALT Rustic Oak250 1/4,SALT Rustic Oak250,S Rustic Oak,yes,SALT250,2.656,5.099,22.370,SALT,SF,PM,PETERMANLUMBER,GSDF5,2,0.25,10250,164190,0
PM-0000567,Bankers Grey 3/4,Bankers Grey 3/4 15200,Iron Mountain (Bankers Grey),no,PANO750B,1.877,3.651,18.000,,SF,PM,SPELLMAN,0,2,0.75,2,114075,0
PM-0000568,Calypso 3/4,Calypso 3/4 15200,Birchwood Breeze (Calypso),no,PANO750B,2.029,3.81,19.000,,SF,PM,SPELLMAN,0,2,0.75,3,117021,0
PM-0000576,SALT LAKESHORE OAK 3/4,SALT Lakeshore Oak,S Lakeshore Oak,no,SALT750,4.453,6.776,22.908,SALT,SF,PM,PETERMANLUMBER,GSDF4,2,0.75,15150,164000,0
PM-0000577,SALT Antracite Linen 3/4,SALT Antracite Linen,Midnight Shadows (Antracite Linen Salt),no,SALT750,3.828,6.119,22.000,SALT,SF,PM,PETERMANLUMBER,GSX7R,2,0.75,6,164001,0
PM-0000581,SALT Canyon Bleach 3/4,SALT Canyon Bleach,S Canyon Bleach,yes,SALT750,4.453,6.776,22.908,SALT,SF,PM,PETERMANLUMBER,GSD23,2,0.75,15150,164010,0
PM-0000594,SALT Maranello 3/4,SALT Maranello,S Maranello,no,SALT750,4.453,8.876,24.708,SALT,SF,PM,PETERMANLUMBER,GS61M,2,0.75,15150,164041,0
PM-0000600,SALT Palisandro Azuro 3/4,SALT Palisandro Azuro,S Palisandro Azuro,yes,SALT750,4.453,6.776,22.908,SALT,SF,PM,PETERMANLUMBER,GSDF8,2,0.75,15150,164120,0
PM-0000604,SALT Panna 3/4,SALT Panna,S Panna,yes,SALT750,4.453,6.776,22.908,SALT,SF,PM,PETERMANLUMBER,GS98R,2,0.75,15150,164150,0
PM-0000609,SALT Rustic Oak 3/4,SALT Rustic Oak,S Rustic Oak,yes,SALT750,4.453,6.776,22.908,SALT,SF,PM,PETERMANLUMBER,GSDF5,2,0.75,15150,164190,0
PM-0000623,U Canvas 3/4,U Canvas 3/4 15150,U Canvas,no,UNIBOARD750,2,4.2,20.7,UNIBOARD,SF,PM,SPELLMAN,0,2,0.75,15150,166660,0
PM-0000624,U Canvas250 1/4,U Canvas250 1/4 10250,U Canvas,no,UNIBOARD250,1.5,3.885,21.33,UNIBOARD,SF,PM,SPELLMAN,0,2,0.25,10250,166660,0
PM-0000625,U Cannes250 1/4,U Cannes250 1/4 10250,Summer Oak (Cannes Uniboard),yes,UNIBOARD250,1.938,4.345,21.724,UNIBOARD,SF,PM,SPELLMAN,0,2,0.25,10250,166650,0
PM-0000626,U Cassis250 1/4,U Cassis250 1/4 10250,Weathered Oak (Cassis Uniboard),yes,UNIBOARD250,1.938,4.345,21.724,UNIBOARD,SF,PM,SPELLMAN,0,2,0.25,10250,166675,0
PM-0000627,U Chino250 1/4,U Chino250 1/4 10250,U Chino,yes,UNIBOARD250,1.5,3.885,21.33,UNIBOARD,SF,PM,SPELLMAN,0,2,0.25,10250,166680,0
PM-0000628,U Nizza250 1/4,U Nizza250 1/4 10250,Ammonite (Nizza Uniboard),no,UNIBOARD250,1.938,4.345,21.724,UNIBOARD,SF,PM,SPELLMAN,0,2,0.25,10250,167016,0
PM-0000629,U Skye250 1/4,U Skye250 1/4 10250,Foggy Mornings (Skye Uniboard),yes,UNIBOARD250,1.938,4.345,21.724,UNIBOARD,SF,PM,SPELLMAN,0,2,0.25,10250,167021,0
PM-0000630,SALT Lakeshore Oak250 1/4,SALT Lakeshore Oak250,S Lakeshore Oak,yes,SALT250,2.656,5.099,22.37,SALT,SF,PM,PETERMANLUMBER,0,2,0.25,10250,164000,0
PM-0000631,CL Cool Grey Linen250 1/4,CL Cool Grey Linen250,CL Cool Grey Linen,yes,CLEAF250,3.113,5.579,23.682,CLEAF,SF,PM,E.B. Bradley,0,2,0.25,10250,110860,0
PM-0000632,CL Khaki Linen250 1/4,CL Khaki Linen250,CL Khaki Linen,yes,CLEAF250,2.103,4.518,22.773,CLEAF,SF,PM,E.B. Bradley,0,2,0.25,10250,110850,0
PM-0000633,CL Rialto250 1/4,CL Rialto250,CL Rialto,yes,CLEAF250,3.113,5.579,23.682,CLEAF,SF,PM,E.B. Bradley,0,2,0.25,10250,110710,0
PM-0000634,U Cannes 3/4,U Cannes,Summer Oak (Cannes Uniboard),yes,UNIBOARD750,2.172,4.381,21.000,UNIBOARD,SF,PM,Spellman,0,2,0.75,5,166650,0
PM-0000635,U Cassis 3/4,U Cassis,Weathered Oak (Cassis Uniboard),yes,UNIBOARD750,2.172,4.381,21.000,UNIBOARD,SF,PM,Spellman,0,2,0.75,5,166675,0
PM-0000636,U Chino 3/4,U Chino,U Chino,yes,UNIBOARD750,2,4.2,20.7,UNIBOARD,SF,PM,Spellman,0,2,0.75,15150,166680,0
PM-0000637,U Nizza 3/4,U Nizza,Ammonite (Nizza Uniboard),yes,UNIBOARD750,2.172,4.381,21.000,UNIBOARD,SF,PM,Spellman,0,2,0.75,5,167016,0
PM-0000638,U Skye 3/4,U Skye,Foggy Mornings (Skye Uniboard),yes,UNIBOARD750,2.172,4.381,21.000,UNIBOARD,SF,PM,Spellman,0,2,0.75,5,167021,0
PM-0000639,CL Cool Grey Linen 3/4,M Cool Grey Linen,CL Cool Grey Linen,yes,CLEAF750,3.113,5.369,22.602,CLEAF,SF,PM,E.B. Bradley,0,2,0.75,15150,110860,0
PM-0000644,U Mistral250 1/4,U Mistral250,Wheat Field (Mistral Uniboard),yes,UNIBOARD250,1.938,6.235,23.344,UNIBOARD,SF,PM,SPELLMAN,0,2,0.25,10250,167013,0
PM-0000645,U Monaco250 1/4,U Monaco250,Dark Walnut (Monaco Uniboard),yes,UNIBOARD250,1.938,6.235,23.344,UNIBOARD,SF,PM,SPELLMAN,0,2,0.25,10250,167014,0
PM-0000646,U Nova White250 1/4,U Nova White250,Whisper White (Nova White Uniboard),yes,UNIBOARD250,1.938,6.235,23.344,UNIBOARD,SF,PM,SPELLMAN,0,2,0.25,10250,167017,0
PM-0000649,SALT Antracite Linen250 1/4,SALT Antracite Linen250,Midnight Shadows (Antracite Linen Salt),yes,SALT250,2.188,4.607,21.949,SALT,SF,PM,PETERMAN,0,2,0.25,10250,164001,0
PM-0000654,U Mistral 3/4,U Mistral,Wheat Field (Mistral Uniboard),yes,UNIBOARD750,2.172,5.956,21.000,UNIBOARD,SF,PM,SPELLMAN,0,2,0.75,5,167013,0
PM-0000655,U Monaco 3/4,U Monaco,Dark Walnut (Monaco Uniboard),yes,UNIBOARD750,2.172,5.956,21.000,UNIBOARD,SF,PM,SPELLMAN,0,2,0.75,5,167014,0
PM-0000656,U Nova White 3/4,U Nova White,Whisper White (Nova White Uniboard),yes,UNIBOARD750,2.172,5.956,21.000,UNIBOARD,SF,PM,SPELLMAN,0,2,0.75,5,167017,0
PM-0000658,MLX Deep Blue Matte 3/4,MLX Deep Blue Matte 3/4,Coastal Living (MLX Deep Blue Super Matte),yes,MIRLUX750,6.2,8.61,26.000,MIRLUX,SF,PM,SPELLMAN,0,2,0.75,7,109200,0
PM-0000659,MLX Deep Blue Matte250 1/4,MLX Deep Blue Matte250 1/4,Coastal Living (MLX Deep Blue Super Matte),yes,MIRLUX250,4.09,6.605,25.500,MIRLUX,SF,PM,SPELLMAN,0,2,0.25,20100,109200,0
PM-0000659,MLX Graphite SM 3/4,MLX Graphite Matte 3/4,Ashphalt (MLX Graphite Super Matte),no,MIRLUX750,6.2,8.61,26.000,MIRLUX,SF,PM,SPELLMAN,0,2,0.75,7,109250,0
PM-0000670,MLX Graphite SM250 1/4,MLX Graphite Matte250 1/4,Ashphalt (MLX Graphite Super Matte),no,MIRLUX250,4.09,6.605,25.500,MIRLUX,SF,PM,SPELLMAN,0,2,0.25,20100,109250,0
PM-0000671,MLX White SM 3/4,MLX Bianco White Matte 3/4,Cloud (MLX Bianco White Super Matte),no,MIRLUX750,5.25,7.613,26.000,MIRLUX,SF,PM,SPELLMAN,0,2,0.75,7,109500,0
PM-0000672,MLX White SM 250 1/4,MLX Bianco White Matte 250 1/4,Cloud (MLX Bianco White Super Matte),yes,MIRLUX250,4.09,6.605,25.500,MIRLUX,SF,PM,SPELLMAN,0,2,0.25,20100,109500,0
PM-0000673,U RIVA250 1/4,U RIVA250 1/4,Irish Cream (Riva Uniboard),no,PANO250,1.938,3.925,20.464,UNIBOARD,SF,PM,SPELLMAN,0,2,0.25,10250,167019,0
PM-0000674,U RIVA 3/4,U RIVA 3/4,Irish Cream (Riva Uniboard),no,PANO750A,2.172,4.171,21.000,UNIBOARD,SF,PM,SPELLMAN,0,2,0.75,5,167019,0
PM-0000675,OPULENT OLMO 3/4,OPULENT OLMO 3/4,Riverwood (Opulent Olmo),no,PANO750A,1.895,3.88,19.000,,SF,PM,SPELLMAN,0,2,0.75,3,152000,0
PM-0000676,U COASTAL PEAR 3/4,U COASTAL PEAR 3/4,U COASTAL PEAR 3/4,yes,PANO750A,3.318,5.374,21.706,UNIBOARD,SF,PM,SPELLMAN,0,2,0.75,15150,166690,0
PM-0000677,White Linen250 1/4 ,White Linen250 1/4,Teacloth (White Linen Egger),,EGGER250,1.938,6.235,23.344,EGGER,SF,PM,HARDWOODS,0,2,0.25,10250,167100,0
PM-0000678,White Linen 3/4,White Linen 3/4 ,Teacloth (White Linen Egger),,EGGER750,2.172,5.956,22.000,EGGER,SF,PM,HARDWOODS,0,2,0.75,6,167100,0
PM-0000679,Beige Textile250 1/4,Beige Textile250 1/4,Tweed (Beige Textile Egger),,EGGER250,1.938,6.235,23.344,EGGER,SF,PM,HARDWOODS,0,2,0.25,10250,167150,0
PM-0000680,Beige Textile 3/4,Beige Textile 3/4,Tweed (Beige Textile Egger),,EGGER750,2.172,5.956,22.000,EGGER,SF,PM,HARDWOODS,0,2,0.75,6,167150,0
PM-0000681,Blanco 3/4,Blanco 3/4,Pearl River (Blanco SL),,,1.74,3.34,19.000,Specialty Lam.,SF,PM,SPELLMAN,0,2,0.75,3,168100,0
PM-0000682,Blanco250 1/4,Blanco250 1/4,Pearl River (Blanco SL),,,1.57,3.17,15.850,Specialty Lam.,SF,PM,SPELLMAN,0,2,0.25,10250,168100,0
PM-0000683,SALT Buff Linen250 1/4,SALT Buff Linen250 1/4,Chesapeake Bay (Buff Linen Salt),,,2.625,6.625,26.500,SALT,SF,PM,PETERMAN,0,2,0.25,10250,164009,0
PM-0000684,SALT Buff Linen 3/4,SALT Buff Linen 3/4,Chesapeake Bay (Buff Linen Salt),,,2.781,6.781,22.000,SALT,SF,PM,PETERMAN,0,2,0.75,6,164009,0
SN-0000001,Afternoon Showers ST,Afternoon Showers,Afternoon Showers,yes,STAIN,0.215,0.86,5.16,STAIN,SF,S,LOUIS,L_CAZ02698_1,0,1,0,0,0
SN-0000002,Alive In Memphis ST,Alive In Memphis ST,Alive In Memphis ST,yes,STAIN,0.25,1,6,STAIN,SF,S,LOUIS,L_CAZ02894_1,0,1,0,0,0
SN-0000003,Arbor Myrtle ST,Arbor Myrtle,Sugar Maple (Arbor Myrtle),yes,STAIN,0.228,0.912,5.472,STAIN,SF,S,LOUIS,L_CAZ02292_1,0,1,0,0,0
SN-0000004,Backwoods Sycamore ST,Backwoods Sycamore ST,Backwoods Sycamore,yes,STAIN,0.197,0.788,4.728,STAIN,SF,S,LOUIS,L_CAZ02706_1,0,1,0,0,0
SN-0000005,Bella Terra ST,Bella Terra ST,Bella Terra,yes,STAIN,0.218,0.872,5.232,STAIN,SF,S,LOUIS,L_CAZ02639_1,0,1,0,0,0
SN-0000006,Brown Pearwood ST,Brown Pearwood(Choc Pear),Walk in the Woods (Brown Pearwood),,STAIN,0.319,1.276,7.656,STAIN,SF,S,LOUIS,L_CAZ02293_1,0,1,0,0,0
SN-0000007,Castle Oak ST,Castle Oak ST,Castle Oak ST,,STAIN,0.228,0.912,5.472,STAIN,SF,S,LOUIS,L_CAZ02976_1,0,1,0,0,0
SN-0000008,Chusto Printatre ST,Chusto Printatre ST,Chusto Printatre,,STAIN,0.228,0.912,5.472,STAIN,SF,S,LOUIS,L_CAZ02969_1,0,1,0,0,0
SN-0000009,Corretto Cherry ST,Corretto Cherry ST,Corretto Cherry,,STAIN,0.228,0.912,5.472,STAIN,SF,S,LOUIS,L_CAZ02700_1,0,1,0,0,0
SN-0000010,Dusk to Dawn ST,Dusk to Dawn ST,Dusk to Dawn,,STAIN,0.239,0.956,5.736,STAIN,SF,S,LOUIS,L_CAZ02977_1,0,1,0,0,0
SN-0000011,Electo Printatre ST,Electo Printatre ST,Electo Printatre,,STAIN,0.286,1.144,6.864,STAIN,SF,S,LOUIS,L_CAZ02697_1,0,1,0,0,0
SN-0000012,English Oak ST,English Oak ST,English Oak,,STAIN,0.286,1.144,6.864,STAIN,SF,S,LOUIS,L_CAZ02764_1,0,1,0,0,0
SN-0000013,Espresso Maple ST,Espresso Maple ST,Espresso Maple,,STAIN,0.286,1.144,6.864,STAIN,SF,S,LOUIS,L_CAZ02884_1,0,1,0,0,0
SN-0000014,Field Cherry ST,Field Cherry ST,Field Cherry,,STAIN,0.278,1.112,6.672,STAIN,SF,S,LOUIS,L-CAZ03485-1,0,1,0,0,0
SN-0000015,Gotta Havit ST,Gotta Havit ST,Gotta Havit,,STAIN,0.286,1.144,6.864,STAIN,SF,S,LOUIS,L_CAZ02696_1,0,1,0,0,0
SN-0000016,Gunstock Walnut ST,Gunstock Walnut,Gunstock Walnut,,STAIN,0.327,1.308,7.848,STAIN,SF,S,LOUIS,L_CAZ02762_1,0,1,0,0,0
SN-0000017,Kona Blend ST,Kona Blend ST,Kona Blend,,STAIN,0.286,1.144,6.864,STAIN,SF,S,LOUIS,L_CAZ03441_1,0,1,0,0,0
SN-0000018,Mahogany ST,Mahogany,Mahogany,,STAIN,0.307,1.228,7.368,STAIN,SF,S,LOUIS,L_CAZ02812_1,0,1,0,0,0
SN-0000019,Mahogany Impression ST,Mahogany Impression,Mahogany Impression,,STAIN,0.369,1.476,8.856,STAIN,SF,S,LOUIS,L_CAZ02552_1,0,1,0,0,0
SN-0000020,Mocha Cherry ST,Mocha Cherry,Cafe Mocha (Mocha Cherry),,STAIN,0.224,0.896,5.376,STAIN,SF,S,LOUIS,l_CAZ02295_1,0,1,0,0,0
SN-0000021,Morning Dew ST,Morning Dew ST,Morning Dew,,STAIN,0.223,0.892,5.352,STAIN,SF,S,LOUIS,L_CAZ03207_1,0,1,0,0,0
SN-0000022,Nightfall ST,Nightfall ST,Nightfall,,STAIN,0.307,1.228,7.368,STAIN,SF,S,LOUIS,L_CAZ02556_1,0,1,0,0,0
SN-0000024,Nutmeg Cherry ST,Nutmeg Cherry,Nutmeg Cherry,,STAIN,0.211,0.844,5.064,STAIN,SF,S,LOUIS,L_CAZ2701_1,0,1,0,0,0
SN-0000025,Opto Printatre ST,Opto Printatre ST,Opto Printatre,,STAIN,0.221,0.884,5.304,STAIN,SF,S,LOUIS,L_CAZ02687_1,0,1,0,0,0
SN-0000026,Opulent Olmo ST,Opulent Olmo ST,Riverwood (Opulent Olmo),,STAIN,0.224,0.896,5.376,STAIN,SF,S,LOUIS,L_CAZ02804_1,0,1,0,0,0
SN-0000027,Select Walnut ST,Select Walnut ST,Select Walnut,,STAIN,0.267,1.068,6.408,STAIN,SF,S,LOUIS,L_CAZ03046_1,0,1,0,0,0
SN-0000028,Twilight ST,Twilight ST,Twilight,,STAIN,0.258,1.032,6.192,STAIN,SF,S,LOUIS,L_CAZ02750_1,0,1,0,0,0
SN-0000029,Vienna Cherry ST,Vienna Cherry ST,Vienna Cherry,,STAIN,0.206,0.824,4.944,STAIN,SF,S,LOUIS,L_CAZ02525_1,0,1,0,0,0
SN-0000030,Custom Match Stain,Custom Match Stain,Custom Match Stain,,CUSTOM FINISH,0.394,1.576,6.304,STAIN,SF,S,LOUIS,0,0,1,0,0,0
SN-0000031,Trytoo Savatre ST,Trytoo Savatre ST,Cypress (Tryto Savatre),,STAIN,0.258,1.032,6.192,STAIN,SF,S,LOUIS,L_CAZ04768_1,0,1,0,0,0
SN-0000032,Absolute Acajou ST,Absolute Acajou ST,Georgia Pines (Absolute Acajou),,STAIN,0.218,0.872,5.232,STAIN,SF,S,LOUIS,L_CAZ06697_1,0,1,0,0,0
SN-0000033,Witchcraft ST,Witchcraft ST,Tea Kettle (Witchcraft),,STAIN,0.394,1.576,9.456,STAIN,SF,S,LOUIS,L_CAZ02556-1,0,1,0,0,0
SN-0000034,Midnight Black ST,Midnight Black ST,Onyx (Midnight Black),,,0.412,1.648,9.888,STAIN,SF,S,LOUIS,L_CAZ02814-1,0,1,0,0,0
SO-0000001,Special Order,Special Order,Special Order,,,0,0,0,,EA,SO,0,0,,,0,0,0
VM-0000001,ALD VEN_WHT 3/4,Alder Veneer_White 15810,ALD VEN_WHT 3/4,,VEN/LAM,2.22,4.22,26.22,VENMEL,SF,VM,SPELLMAN,0,2,0.75,15900,808112,0
VM-0000002,ALD VEN_ALM 3/4,Alder Veneer_Almond 15810,ALD VEN_ALM 3/4,,VEN/LAM,2.24,4.24,26.24,VENMEL,SF,VM,SPELLMAN,0,2,0.75,15900,808114,0
VM-0000003,ALD VEN_HRDROCK MPL 3/4,Alder Veneer_Hardrock Maple 15810,ALD VEN_HRDROCK MPL 3/4,,VEN/LAM,2.36,4.36,26.36,VENMEL,SF,VM,SPELLMAN,0,2,0.75,15900,808116,0
VN-0000004,ALDER CLEAR VEN 1/4 G1S MDF,Alder Clear Veneer 15800,Stained Alder Veneer,,VENEER,1.463,3.963,25.463,,SF,VN,UKNOWN,0,2,0.25,20800,808110,0
VN-0000005,ALDER CLEAR VEN 1/4 G2S MDF,Alder Clear Veneer 20800,ALDER CLR VEN A1 PS PB BM2,,VENEER,2.206,4.706,26.206,,SF,VN,LUMBER,0,2,0.25,20850,808110,0
VN-0000006,CEDAR AROMATIC VEN 1/4 G1,Cedar Aromatic Veneer,CEDAR AROMATIC VEN250 G1,,VENEER,0.984,3.484,24.984,,SF,VN,AMHARDWOODS,0,2,0.25,30500,808170,0
VN-0000014,ALDER CLR VN 3/4 AA PS PB BM2,Alder Clear Veneer 15811,Stained Alder Veneer,,VENEER,2.427,4.927,26.427,,SF,VN,SPELLMAN,0,2,0.75,10,808110,0
VN-0000015,ALDER CLR VN 3/4 A1 PS PB BM2,Alder Clear Veneer 15810,ALDER CLR VEN A1 PS PB BM2,,VENEER,2.2,4.7,26.2,,SF,VN,SPELLMAN,ALOPAB,2,0.75,15810,808110,0
VN-0000017,ALDER VENEER AA 4x10 3/4,Alder Veneer 15815,ALDER VENEER 4x10 3/4,,VENEER,2.885,5.385,26.885,4X10,SF,VN,UKNOWN,0,2,0.75,15815,808110,0
